url_hash,title,url,seendate,domain,language,sourcecountry,query_keyword,query_group,collect_date,kg_entities,kg_match_count,relevance,topic,category
a0d17ec6859c3f666d9f9c0919439110,"Hengli Petrochemical former Singapore unit to cease operations , sources say",https://www.asiaone.com:443/singapore/hengli-petrochemicals-former-singapore-unit-cease-operations-sources-say,20260512T031500Z,asiaone.com,English,Singapore,petrochemical,D2_품목,2026-05-12,,0,LOW,Petrochemical closure,
533dc125fbf9d3024fc1ae0d4445bdd2,Petrobras Q1 Profit Falls Despite Record Oil Output,https://oilprice.com/Company-News/Petrobras-Q1-Profit-Falls-Despite-Record-Oil-Output.html,20260512T030000Z,oilprice.com,English,United States,Brent crude,D5_시장지표,2026-05-12,,0,LOW,Brazilian oil company,
6dbee6be583dddbde564bde9ccf7e5a6,India cuts royalty burden on oil and gas producers in push for domestic output,https://economictimes.indiatimes.com/industry/energy/oil-gas/india-cuts-royalty-burden-on-oil-and-gas-producers-in-push-for-domestic-output/articleshow/131026641.cms,20260512T024500Z,economictimes.indiatimes.com,English,India,crude oil,D2_품목,2026-05-12,,0,LOW,India oil production,
3f1b10a2ac61da674a6a50d550ae7991,Taiwan says it drove away Chinese research ship,https://www.yahoo.com/news/articles/taiwan-says-drove-away-chinese-043244443.html,20260512T024500Z,yahoo.com,English,United States,pipeline,D3_인프라,2026-05-12,,0,LOW,Taiwan strait,
482fbe3e4ca6ab50015fa27871887218,PPI rises for second straight month,http://africa.chinadaily.com.cn/a/202605/12/WS6a027a79a310d6866eb48087.html,20260512T024500Z,africa.chinadaily.com.cn,English,China,semiconductor,D2_품목,2026-05-12,,0,LOW,PPI inflation,
6deb4adf1575c21099e8f977a34273fe,Fire Breaks Out On California Gas Platform During,https://www.marinelink.com/news/fire-breaks-california-gas-platform-539042,20260512T024500Z,marinelink.com,English,United States,natural gas,D2_품목,2026-05-12,,0,LOW,California gas platform,
f7afa2e8321dd482ad19439573e578ae,14 missing after boat carrying migrants capsizes off Pangkor,https://www.freemalaysiatoday.com/category/nation/2026/05/12/14-missing-after-boat-carrying-migrants-capsizes-off-pangkor,20260512T024500Z,freemalaysiatoday.com,English,Malaysia,vessel,D4_운송,2026-05-12,,0,LOW,Migrant boat capsizing,
2db7e00d79cf86a026f0bc8ead40e44f,"Trade consultations key to global stability , growth",http://africa.chinadaily.com.cn/a/202605/11/WS6a01f765a310d6866eb47fe9.html,20260512T024500Z,africa.chinadaily.com.cn,English,China,rare earth,D2_품목,2026-05-12,,0,LOW,Trade policy,
4eec28f3bc0013ed911eec1c9308818f,India state - run fuel firms face massive losses as crude prices surge,https://www.thehindubusinessline.com/economy/india-omcs-face-rs-1-lakh-crore-losses-as-fuel-price-freeze-continues/article70968105.ece,20260512T023000Z,thehindubusinessline.com,English,India,crude oil,D2_품목,2026-05-12,,0,LOW,India fuel losses,
df54914bdb7f053cfc1d6f94c1baa445,"Rule - Based Fuel Pricing in India : Managing Oil Volatility , Inflation & Energy Security",https://dailypioneer.com/news/why-india-needs-rules-to-manage-oil-shocks,20260512T023000Z,dailypioneer.com,English,India,crude oil,D2_품목,2026-05-12,,0,LOW,,
3b452add7ab32894b51c09f659f351d3,"Centre weighs fuel price hikes , WFH mandates",https://www.hindustantimes.com/india-news/centre-weighs-fuel-price-hikes-wfh-mandates-101778551885035.html,20260512T023000Z,hindustantimes.com,English,India,crude oil,D2_품목,2026-05-12,,0,LOW,India fuel policy,
0591894d14fd28c9e0e94b839ceb48da,Trump Taiwan stance faces scrutiny ahead of high - stakes Xi summit,https://www.thehindubusinessline.com/news/world/trump-xi-talks-put-focus-on-taiwan-the-island-china-claims-as-its-own/article70968099.ece,20260512T023000Z,thehindubusinessline.com,English,India,semiconductor,D2_품목,2026-05-12,,0,LOW,Taiwan diplomacy,
ef558c6492a9881db73e47170e4b33ad,Piraeus Port rises on back of stronger ties,http://europe.chinadaily.com.cn/a/202605/12/WS6a0281fca310d6866eb4811c.html,20260512T023000Z,europe.chinadaily.com.cn,English,China,terminal,D3_인프라,2026-05-12,,0,LOW,Port investment,
7d0c608ce9617e8dfef6ee51dfdfb6f9,"Bargi Dam Boat Tragedy : Safety Failures , Enforcement Gaps & Need for Stronger Disaster Prevention in India",https://dailypioneer.com/news/familiar-waters-fatal-neglect-lessons-from-the-narmada-disaster,20260512T023000Z,dailypioneer.com,English,India,vessel,D4_운송,2026-05-12,,0,LOW,Dam boat tragedy,
2a0ded34a0d0fe83fa6df121c5784c95,BHP lifts copper earnings as Bhp Asx shares rise 55 % ,https://www.el-balad.com/17008285,20260512T023000Z,el-balad.com,English,Egypt,iron ore,D2_품목,2026-05-12,,0,LOW,Copper earnings,
6d57e91c7940f6641b3017fac48f9ac5,Taiwan participation in WHA stopped,http://europe.chinadaily.com.cn/a/202605/12/WS6a02615aa310d6866eb48012.html,20260512T023000Z,europe.chinadaily.com.cn,English,China,Taiwan Strait,D1_초크포인트,2026-05-12,,0,LOW,Taiwan diplomacy,
7cdc1554a18cf845ff283ec07e3ad204,Gautam Adani Says Energy Security and AI Sovereignty Will Define Global Power,https://dailypioneer.com/news/energy-ai-to-be-twin-foundations-of-national-power-gautam-adani,20260512T023000Z,dailypioneer.com,English,India,embargo,D6_교란행위,2026-05-12,,0,LOW,Energy security,
f029da4bd5e616ade0d04c94cccc1faf,House building slows as Middle East conflict hits orders in Irish construction,https://www.irishtimes.com/business/2026/05/12/house-building-slows-as-middle-east-conflict-hits-orders-in-irish-construction/,20260512T020000Z,irishtimes.com,English,Ireland,shipping,D4_운송,2026-05-12,,0,LOW,Construction slowdown,
37686331888cd460409d31fd03fa3e1b,Minister denies decision to privatise East Container Terminal despite investor interest,https://www.ft.lk/front-page/Minister-denies-decision-to-privatise-East-Container-Terminal-despite-investor-interest/44-791780,20260512T014500Z,ft.lk,English,Sri Lanka,terminal,D3_인프라,2026-05-12,,0,LOW,Port terminal,
8575943c463804a2eae188fdb14f9fe6,"PM Modi calls for WFH , travel curbs amid oil price hike",https://www.ft.lk/front-page/PM-Modi-calls-for-WFH-travel-curbs-amid-oil-price-hike/44-791782,20260512T014500Z,ft.lk,English,Sri Lanka,natural gas,D2_품목,2026-05-12,,0,LOW,India oil price response,
82f8ac117f23f9a92fcf0534de3f18ad,Coast Guard Seizes Sailboat of American Woman Who Vanished in Bahamas,https://www.military.com/coast-guard-seizes-sailboat-after-american-woman-vanishes-in-bahamas,20260512T014500Z,military.com,English,United States,vessel,D4_운송,2026-05-12,,0,LOW,Missing person case,
fedb487aea02a1a08aa0e8dbf8eb8280,Trump says he supports suspending US gas tax after prices remain high,https://economictimes.indiatimes.com/news/international/world-news/trump-says-he-supports-suspending-us-gas-tax-after-prices-remain-high/articleshow/131026102.cms,20260512T014500Z,economictimes.indiatimes.com,English,India,fertilizer,D2_품목,2026-05-12,,0,LOW,US Gas Tax,
eeca4bba0043323f97c52c8ce8211633,US clears Sri Lankan blue swimming crab exports after sustainability review,https://www.ft.lk/business/US-clears-Sri-Lankan-blue-swimming-crab-exports-after-sustainability-review/34-791814,20260512T014500Z,ft.lk,English,Sri Lanka,seafood,D8_수산물,2026-05-12,,0,LOW,Crab export approval,
62740dfad213fe87fef22ad839ec965b,Energy costs force Airtel Africa to delay ... ,https://africa.com/energy-costs-force-airtel-africa-to-delay-listing/,20260512T013000Z,africa.com,English,South Africa,crude oil,D2_품목,2026-05-12,,0,LOW,Africa energy costs,
efaf520c576b2072161066de46c9f03b,Who are the tech executives flying to China with Trump for state visit ? ,https://www.washingtonexaminer.com/policy/technology/4563767/tech-executives-china-trump-xi-visit/,20260512T013000Z,washingtonexaminer.com,English,United States,Panama Canal,D1_초크포인트,2026-05-12,,0,LOW,Tech executives China,
f071fc12cd3f21271c475604b9055edb,Tauranga port : How a South America – Asia trade corridor could work - Matt Cowley,https://www.nzherald.co.nz/bay-of-plenty-times/news/tauranga-port-how-a-south-americaasia-trade-corridor-could-work-matt-cowley/premium/LBZIGQDLMBF7TDYJ4RIBAEKE5U/,20260512T011500Z,nzherald.co.nz,English,New Zealand,terminal,D3_인프라,2026-05-12,,0,LOW,Port trade corridor,
05b01cb824b3870ea2cd5e3a4109ffc3,Air India cuts flights to Canada due to high fuel prices | Daily Hive,https://dailyhive.com/canada/air-india-cuts-flights-canada,20260512T011500Z,dailyhive.com,English,Canada,carrier,D4_운송,2026-05-12,,0,LOW,Airline fuel costs,
c045830c0391c49949ef2677c6b8f1af,World News : Ceasefire  on life support  ,https://www.gdnonline.com:443/Details/1394415/Ceasefire-%E2%80%98on-life-support%E2%80%99,20260512T011500Z,gdnonline.com,English,United States,blockade,D6_교란행위,2026-05-12,,0,LOW,Ceasefire talks,
9b7fb70759a12f0a56eea15ebcd90df3,"After Squandering $25B In Refinery Overhauls , Nigeria Turns To Chinese Firms",https://oilprice.com/Energy/Crude-Oil/After-Squandering-25B-In-Refinery-Overhauls-Nigeria-Turns-To-Chinese-Firms.html,20260512T011500Z,oilprice.com,English,United States,petrochemical,D2_품목,2026-05-12,,0,LOW,Nigeria refinery,
30e0ff369c59234d11fc7875a729e034,Nigeria Crude Oil Export Reached 485m Barrels in 2025,https://punchng.com/nigeria-exported-485m-barrels-of-crude-in-2025-report/,20260512T010000Z,punchng.com,English,Nigeria,crude oil,D2_품목,2026-05-12,,0,LOW,Nigeria crude exports,
20499f0cbe393b995f54b311cd7ed285,New Caledonian freight vessel begins service to Vanuatu despite diplomatic row,https://www.rnz.co.nz/news/pacific/594823/new-caledonian-freight-vessel-begins-service-to-vanuatu-despite-diplomatic-row,20260512T010000Z,rnz.co.nz,English,,freight,D4_운송,2026-05-12,,0,LOW,Regional shipping,
0d9f9f9ff976ddf7c2a69cda255bd2c4,"Russia downgrades 2026 economic growth forecast to 0 . 4 % from 1 . 3 %, deputy PM says",https://www.marketscreener.com/news/russia-downgrades-2026-economic-growth-forecast-to-0-4-from-1-3-deputy-pm-says-ce7f5bd9df89f222,20260512T010000Z,marketscreener.com,English,,oil price,D5_시장지표,2026-05-12,,0,LOW,Russia economic forecast,
cf65411630ee791790d46759afc6cdc8,"Businesses support fuel ration plan , Labour unconvinced",https://www.odt.co.nz/business/businesses-support-fuel-ration-plan-labour-unconvinced-rnz,20260512T004500Z,odt.co.nz,English,New Zealand,freight,D4_운송,2026-05-12,,0,LOW,Fuel Rationing,
e417783c8af1fb9bcca5f85e64934d25,International Business : Operational disruptions mount for Nigerian airlines as jet fuel costs rise,https://www.gdnonline.com:443/Details/1394393/Operational-disruptions-mount-for-Nigerian-airlines-as-jet-fuel-costs-rise,20260512T003000Z,gdnonline.com,English,United States,carrier,D4_운송,2026-05-12,,0,LOW,Airline fuel costs,
fd0f911404a3fba4fb0b77e7c7b28fbd,"S . Korea AI data center push gains momentum , power supply hurdle remains",https://www.upi.com/Top_News/World-News/2026/05/11/ai-data-center-as-national-strategic-facilities/9471778542281/,20260512T003000Z,upi.com,English,United States,natural gas,D2_품목,2026-05-12,,0,LOW,,
7672f78c1157a2c787369e996be0e63f,Texas gulf shrimp season set to close May 15,https://www.lmtonline.com/news/article/texas-gulf-shrimp-season-closing-22253415.php,20260512T003000Z,lmtonline.com,English,United States,closure,D6_교란행위,2026-05-12,,0,LOW,Shrimp season closure,
8bf5a921c383540193696155c68903a0,Is Russia the Main Beneficiary of Trump Iran Mistake ? ,https://foreignpolicy.com/2026/05/11/iran-war-russia-putin-trump-ukraine-oil/,20260512T003000Z,foreignpolicy.com,English,United States,oil price,D5_시장지표,2026-05-12,,0,LOW,Russia Iran,
2d6bb185625f6b177b3e694417f68ac2,"Trump and Xi dialed down the trade war , but challenges lurk at their China summit",https://www.yahoo.com/news/articles/trump-xi-dialed-down-trade-000030831.html,20260512T003000Z,yahoo.com,English,United States,Panama Canal,D1_초크포인트,2026-05-12,,0,LOW,US-China trade,
95e339ca65266ecc8d7d783265c066da,Inside Information in Protracted Processes : Supplement to EU Market Abuse Regulation Provides Additional Clarity | Jones Day,https://www.jdsupra.com/legalnews/inside-information-in-protracted-7525682/,20260512T203000Z,jdsupra.com,English,United States,delay,D6_교란행위,2026-05-12,,0,NONE,,
028de288df8da175c621c2961f386649,Palace urges Senate to be fair in VP Sara impeachment trial,https://www.bworldonline.com/the-nation/2026/05/12/749205/palace-urges-senate-to-be-fair-in-vp-saras-impeachment-trial/,20260512T203000Z,bworldonline.com,English,Philippines,delay,D6_교란행위,2026-05-12,,0,NONE,,
7c76f8e8c289219564dabc8eb1d993e3,"Giants bullpen mixup not Tony Vitello fault , Mike Krukow says – NBC Bay Area",https://www.nbcbayarea.com/mlb/san-francisco-giants/tony-vitello-bullpen-umpire/4083571/,20260512T203000Z,nbcbayarea.com,English,United States,delay,D6_교란행위,2026-05-12,,0,NONE,,
50f50695a0b3fa697e6eee9a13b126fa,"Goa Has No Petrol Shortage , Supply Stable : Dealers Association – 12 May 2026",https://www.heraldgoa.in/goa/goa-has-no-petrol-shortage-supply-stable-dealers-association/474686/,20260512T203000Z,heraldgoa.in,English,India,shortage,D6_교란행위,2026-05-12,,0,NONE,,
9b2dae617fa3534fbeb8cad0f6c6c9af,Gordon Chang warns Chinese EVs entering US via Canada could become  rolling spy machines  ,https://freerepublic.com/focus/f-news/4378900/posts,20260512T203000Z,freerepublic.com,English,United States,seafood,D8_수산물,2026-05-12,,0,NONE,EV/Trade,
1a77ff8435a5962290af9f871834b8d3,"UN , First Nations leaders say Liberals must pass Indian Act changes as  priority  ",https://www.stcatharinesstandard.ca/news/canada/un-first-nations-leaders-say-liberals-must-pass-indian-act-changes-as-priority/article_4587efd6-c1e8-58d5-bfc3-9263832ef352.html,20260512T201500Z,stcatharinesstandard.ca,English,Canada,delay,D6_교란행위,2026-05-12,,0,NONE,,
cf82530752518d31a83af3d3d7f2d99f,"Hantavirus outbreak origin still a mystery , medical experts address theories",https://abcnews.com/Health/hantavirus-outbreak-origin-mystery-medical-experts-address-theories/story?id=132881165,20260512T201500Z,abcnews.com,English,United States,carrier,D4_운송,2026-05-12,,0,NONE,Hantavirus outbreak,
0472029cd1652d42c2fd35e6c51b9c78,"Smartphone Owners Arent Convinced to Upgrade for Foldable Designs and AI Integrations , CNET Finds",https://www.cnet.com/tech/mobile/smartphone-upgrade-survey-spring-2026/,20260512T201500Z,cnet.com,English,Japan,carrier,D4_운송,2026-05-12,,0,NONE,,
e0e367112b70fd51cc4a8283c98ea971,Francis Scott Key bridge collapses after being hit by ship in Baltimore Maryland,https://www.wfmz.com/francis-scott-key-bridge-collapses-after-being-hit-by-ship-in-baltimore-maryland/image_bbff13d2-dc5e-4b56-9bc5-e49d48799548.html,20260512T201500Z,wfmz.com,English,United States,vessel,D4_운송,2026-05-12,,0,NONE,Bridge Collapse,
b08fdd9e2fd0747f54845d30487d2443,"Mayor Mamdani pitches over $1 billion in housing , education cuts to fill budget hole",https://gothamist.com/news/mayor-mamdani-pitches-over-1-billion-in-housing-education-cuts-to-fill-budget-hole,20260512T200000Z,gothamist.com,English,United States,delay,D6_교란행위,2026-05-12,,0,NONE,,
6932e273433230a021ef00d36155b0e0,The 8 Best New Features Added To iPadOS In 2026 ( So Far ) ,https://www.bgr.com/2166555/new-features-added-ipados-2026/,20260512T200000Z,bgr.com,English,United States,carrier,D4_운송,2026-05-12,,0,NONE,iPad features,
6200bb19e71c1175e2b4a9ab57fb69a1,TransConnect Services ( TCS ) Named # 2 Best Place to Work in Tennessee ... ,https://www.pr-inside.com/transconnect-services-tcs-named-2-best-place-to-work-in-tennessee-r5185704.htm,20260512T200000Z,pr-inside.com,English,United States,carrier,D4_운송,2026-05-12,,0,NONE,Workplace award,
853a66ef0fae60a99200fe765cd40620,Brazil probes united states Rare Earth $2 . 8B deal for Serra Verde - Canadian Mining Journal,https://www.canadianminingjournal.com/news/brazil-probes-usa-rare-earths-2-8b-deal-for-serra-verde/,20260512T200000Z,canadianminingjournal.com,English,Canada,rare earth,D2_품목,2026-05-12,,0,NONE,Rare earth deal,
5a623ff20dbc98a719cd2b768400a09f,"Indian Banks poised for double - digit corporate credit growth on infra , energy , data centre push",https://economictimes.indiatimes.com/industry/banking/finance/banking/indian-banks-poised-for-double-digit-corporate-credit-growth-on-infra-energy-data-centre-push/articleshow/131048422.cms,20260512T193000Z,economictimes.indiatimes.com,English,India,pipeline,D3_인프라,2026-05-12,,0,NONE,,
401a1a1414a71b75a60f7bab2d73a988,Elon Musk and other CEOs set to accompany Trump to China,https://www.oann.com/newsroom/elon-musk-and-other-ceos-set-to-accompany-trump-to-china/,20260512T193000Z,oann.com,English,United States,semiconductor,D2_품목,2026-05-12,,0,NONE,,
60d532d16613554a9640c2e71f520e3b,Suckers paid $59 million for nonexistent Trump phones,https://www.dailykos.com/stories/2026/5/12/800037645/news/trump-phone-t1-59-million/,20260512T193000Z,dailykos.com,English,United States,delay,D6_교란행위,2026-05-12,,0,NONE,,
fccc1651c5c9177fdc410c6cd2b557ce,Dutch households face dozens of euros in extra monthly costs from new EU CO2 tax,https://nltimes.nl/2026/05/12/dutch-households-face-dozens-euros-extra-monthly-costs-new-eu-co2-tax,20260512T193000Z,nltimes.nl,English,Netherlands,natural gas,D2_품목,2026-05-12,,0,NONE,EU CO2 tax,
0195ac05f3108d47767468816f2f1e34,Trump promises US - Cuba talks but gives no details,https://www.marketscreener.com/news/trump-promises-us-cuba-talks-but-gives-no-details-ce7f5bdedd8cf521,20260512T193000Z,marketscreener.com,English,,blockade,D6_교란행위,2026-05-12,,0,NONE,,
db3e470796e50a5191d9291857daecb5,"Kyodo News Digest : May 12 , 2026",https://english.kyodonews.net:443/articles/-/75745,20260512T193000Z,english.kyodonews.net,English,Japan,South Korea,D9_한국,2026-05-12,,0,NONE,,
5001b6b5e7bf1ff60fabc61beba6b97a,Bulletin # 11 – What Governments Should Do,https://ifdc.org/2026/05/12/fertilizer-crisis-response-bulletin-11-what-governments-should-do/,20260512T193000Z,ifdc.org,English,United States,fertilizer,D2_품목,2026-05-12,,0,NONE,Government guidance,
6f9b7a08a60081f4d8c318a00de33a50,Sen . Warnock joins fight against Fulton election subpoena,https://www.fox5atlanta.com/news/sen-warnock-joins-fight-against-fulton-election-subpoena,20260512T193000Z,fox5atlanta.com,English,United States,seizure,D6_교란행위,2026-05-12,,0,NONE,,
58e622663b827777f927dd533e047680,Government flags  difficultie with Social Democrat abortion reforms – The Irish Times,https://www.irishtimes.com/politics/2026/05/12/government-flags-difficulties-with-social-democrats-abortion-reforms/,20260512T193000Z,irishtimes.com,English,Ireland,sanction,D6_교란행위,2026-05-12,,0,NONE,Abortion Policy,
722d06d0052da7c21e313ebd60a01dd1,Seaport Research Affirms Lam Research Corporation ( LRCX ) as One of The Top Tech Stocks in Louis Navellier Portfolio,https://www.insidermonkey.com/blog/seaport-research-affirms-lam-research-corporation-lrcx-as-one-of-the-top-tech-stocks-in-louis-navelliers-portfolio-1759604/,20260512T191500Z,insidermonkey.com,English,United States,semiconductor,D2_품목,2026-05-12,,0,NONE,Tech stock analysis,
0083b31633100c70d92480c41da2ab41,Burry Is Backing Adobe Inc ( ADBE ) Despite Analyst Downgrades,https://www.insidermonkey.com/blog/burry-is-backing-adobe-inc-adbe-despite-analyst-downgrades-1759829/,20260512T191500Z,insidermonkey.com,English,United States,terminal,D3_인프라,2026-05-12,,0,NONE,Stock analysis,
2feabc3637edea946806366e312b582c,Key Bridge Indictment : Charges Filed Against Companies,https://gcaptain.com/foreign-operators-of-m-v-dali-indicted-over-fatal-baltimore-bridge-collapse/,20260512T191500Z,gcaptain.com,English,United States,terminal,D3_인프라,2026-05-12,,0,NONE,,
d71a15b15d99bc9c8b1d611605cbe8c5,Letter : support for Cargill | Simcoe Reformer,https://www.simcoereformer.ca:443/opinion/letters/letter-support-for-cargill,20260512T191500Z,simcoereformer.ca,English,Canada,terminal,D3_인프라,2026-05-12,,0,NONE,,
9c6b4dc125a82ffbe7a12b0ce3e8e93a,Vancouver Seaport City Seafood a premium but affordable Chinese meal,https://vancouversun.com:443/life/seaport-city-seafood-restaurant-vancouver-review,20260512T191500Z,vancouversun.com,English,Canada,seafood,D8_수산물,2026-05-12,,0,NONE,,
9184b80da1e44e089d024cf32ce1fdd2,"IDF indicts two soldiers for smuggling cigarettes , stealing ammo , tax offenses linked with Gaza",https://www.yahoo.com/news/articles/idf-indicts-two-soldiers-smuggling-181429487.html,20260512T191500Z,yahoo.com,English,United States,embargo,D6_교란행위,2026-05-12,,0,NONE,,
54475fa9db65392e9203e7d654e38087,Venturing upon rude waves | Christian History Magazine,https://christianhistoryinstitute.org/magazine/article/ch159-rude-waves,20260512T191500Z,christianhistoryinstitute.org,English,United States,Cape of Good Hope,D1_초크포인트,2026-05-12,,0,NONE,Christian history,
b9457e1080ca54901a5c7f1bac8b8849,"Nigeria , Morocco To Sign Atlantic Gas Pipeline Deal In",https://www.marinelink.com/news/nigeria-morocco-sign-atlantic-gas-539105,20260512T190000Z,marinelink.com,English,United States,pipeline,D3_인프라,2026-05-12,,0,NONE,,
7668df8bd21ff16687a5672a084cc4b7,What to Know About This Fund $6 Million Exit From a Next - Generation Connectivity Fund,https://www.fool.com/coverage/filings/2026/05/12/what-to-know-about-this-fund-s-usd6-million-exit-from-a-next-generation-connectivity-fund/?source=iedfolrf0000001,20260512T190000Z,fool.com,English,United States,semiconductor,D2_품목,2026-05-12,,0,NONE,Fund exit,
348dc02fb19c7b5902a9644dee6478ae,Ramaphosa insists he will not resign,https://morningstaronline.co.uk/article/ramaphosa-insists-he-will-not-resign,20260512T190000Z,morningstaronline.co.uk,English,United Kingdom,delay,D6_교란행위,2026-05-12,,0,NONE,,
766d5660034b475336401f3f49fa0836,"He Once Pulled a Gun on a KMTC LADY - Disturbing details emerge about a Tanzanian man linked to the murder of University student , ALICE RIANGA ! Labelled a notorious womanizer in Bondo town",https://www.kenyan-post.com/2026/05/he-once-pulled-gun-on-kmtc-lady.html,20260512T190000Z,kenyan-post.com,English,Kenya,terminal,D3_인프라,2026-05-12,,0,NONE,,
b1289fed2139dcce4604ed06fc9d773b,Letter : support for Cargill | Brantford Expositor,https://www.brantfordexpositor.ca:443/opinion/letters/letter-support-for-cargill,20260512T190000Z,brantfordexpositor.ca,English,Canada,terminal,D3_인프라,2026-05-12,,0,NONE,,
7e6228ca8275ee6485056bce8eb4fa2b,Edmund Fitzgerald Mystery : This Clue Could Explain Why It Sank,https://www.popularmechanics.com/science/a71281660/edmund-fitzgerald-sinking-mystery/,20260512T190000Z,popularmechanics.com,English,United States,carrier,D4_운송,2026-05-12,,0,NONE,,
e303755fd3f074fe32320b634fd17acb,China launches new satellite group for commercial constellation,http://eng.chinamil.com.cn/2025xb/H_251454/L_251456/16460275.html,20260512T190000Z,eng.chinamil.com.cn,English,China,carrier,D4_운송,2026-05-12,,0,NONE,Satellite launch,
3f34515b6384b0107d7fc38bae769b16,EFCC speaks on chaotic operation at University of Uyo Teaching Hospital,https://www.premiumtimesng.com/news/top-news/879016-efcc-speaks-on-chaotic-operation-at-university-of-uyo-teaching-hospital.html,20260512T190000Z,premiumtimesng.com,English,Nigeria,disruption,D6_교란행위,2026-05-12,,0,NONE,Hospital operations,
70cb13856ebf0dbeb8c3f04536b40343,Swiss Market Ends Marginally Up,https://www.finanznachrichten.de/nachrichten-2026-05/68474476-swiss-market-ends-marginally-up-020.htm,20260512T190000Z,finanznachrichten.de,English,Germany,natural gas,D2_품목,2026-05-12,,0,NONE,,
c0a23929899a4a0d917475bf9ab75546,Back Hamlet in Ipswich to close for carriageway repairs | East Anglian Daily Times,https://www.eadt.co.uk/news/26100124.back-hamlet-ipswich-close-carriageway-repairs/,20260512T190000Z,eadt.co.uk,English,United Kingdom,closure,D6_교란행위,2026-05-12,,0,NONE,Road closure,
3508588d414365cb4a24064af48b4795,"US Senate approves Kevin Warsh for Fed Board , chair confirmation next",https://economictimes.indiatimes.com/news/international/world-news/us-senate-approves-kevin-warsh-for-fed-board-chair-confirmation-next/articleshow/131047931.cms,20260512T190000Z,economictimes.indiatimes.com,English,India,blockade,D6_교란행위,2026-05-12,,0,NONE,,
02efb9913b482b59718680f4e180f0cb,Trump Urged By US Senators To Remain Steady During,https://www.marinelink.com/news/trump-urged-us-senators-remain-steady-539104,20260512T190000Z,marinelink.com,English,United States,South Korea,D9_한국,2026-05-12,,0,NONE,,
748042e93be26680aab875ddbb9b9ec3,"Five - story , 50 - condo building proposed for Carlsbad downtown Village",https://www.sandiegouniontribune.com/2026/05/12/five-story-50-condo-building-proposed-for-carlsbads-downtown-village/,20260512T190000Z,sandiegouniontribune.com,English,United States,restriction,D6_교란행위,2026-05-12,,0,NONE,,
90d0ec3e706c3f9e607dfdd3b50e702b,Police give update on Canal Street chemical incident,https://www.burytimes.co.uk/news/26100705.gmp-offer-update-canal-street-chemical-incident/,20260512T190000Z,burytimes.co.uk,English,United Kingdom,canal,D3_인프라,2026-05-12,,0,NONE,,
a295bdb918a08104cfd8d8fb237d65f1,All Simm Recordings in Directive 8020,https://gamerant.com/directive-8020-all-simms-recordings-locations/,20260512T190000Z,gamerant.com,English,United States,reroute,D6_교란행위,2026-05-12,,0,NONE,Audio recordings,
79508dce69fe038367043e30115bb935,Instagram In - App Camera Will Support Ultra HDR And Night Sight On Android,https://www.engadget.com/2170145/instagrams-in-camera-app-will-support-ultra-hdr-and-night-sight-on-android/,20260512T184500Z,engadget.com,English,Japan,pipeline,D3_인프라,2026-05-12,,0,NONE,,
4f352eee543fdff6549b97904830937e,"12 Investment Must Reads for This Week ( May 12 , 2026 ) ",https://www.wealthmanagement.com/etfs/12-investment-must-reads-for-this-week-may-12-2026-,20260512T184500Z,wealthmanagement.com,English,United States,oil price,D5_시장지표,2026-05-12,,0,NONE,,
f5613752079d0c0f63fa5bf022a027cb,Bay Area consumer prices zoom to their highest annual pace in two years,https://www.mercurynews.com/2026/05/12/bay-area-inflation-price-food-gas-home-energy-economy-shop-april-26/,20260512T183000Z,mercurynews.com,English,United States,crude oil,D2_품목,2026-05-12,,0,NONE,,
739912fb0e049fd71f6b0141eb08ba62,Snack Bags in Japan Just Got a Lot Less Colorful,https://www.newser.com/story/388974/iran-conflict-puts-japans-top-snack-in-black-and-white.html,20260512T183000Z,newser.com,English,United States,crude oil,D2_품목,2026-05-12,,0,NONE,,
dee64292cd97de108e98d7c32379aa38,"Meghalaya CM reviews Rs 1 , 928 crore redevelopment plan for Tura town",https://theshillongtimes.com/2026/05/12/meghalaya-cm-reviews-rs-1928-crore-redevelopment-plan-for-tura-town/,20260512T183000Z,theshillongtimes.com,English,India,pipeline,D3_인프라,2026-05-12,,0,NONE,,
43be46ba9f7613bfea4b0e987c16bce6,"Major ICE crackdown on 10 , 000 foreign students on OPT ;  fake companie being operated from India",https://timesofindia.indiatimes.com/world/us/empty-buildings-locked-doors-ice-cracks-down-on-opt-program-says-10000-foreign-students-working-for-highly-suspect-employers/articleshow/131047145.cms,20260512T183000Z,timesofindia.indiatimes.com,English,India,pipeline,D3_인프라,2026-05-12,,0,NONE,,
655cd2e07fbf2479ba13734503115db4,Supreme Court to hear ED plea against bail granted to accused in West Bengal coal scam case,https://www.thehindu.com/news/national/supreme-court-to-hear-ed-plea-against-bail-granted-to-accused-in-west-bengal-coal-scam-case/article70968999.ece,20260512T183000Z,thehindu.com,English,India,delay,D6_교란행위,2026-05-12,,0,NONE,,
2ee7ad7d1bcd38fb0859733315fde9d7,FluentCleaner,https://www.techspot.com/downloads/7876-fluentcleaner.html,20260512T183000Z,techspot.com,English,United States,terminal,D3_인프라,2026-05-12,,0,NONE,,
329404547e5b292a12a93e364857e9a5,"Man Killed by Plane at Denver Airport Identified , Manner of Death Determined",https://www.tmz.com/2026/05/12/man-killed-by-plane-at-denver-airport-identified/,20260512T183000Z,tmz.com,English,United States,terminal,D3_인프라,2026-05-12,,0,NONE,,
